index,horizon,factor,spearman_ic,ic_t_stat,direction_win_rate,top_mean_ret,bottom_mean_ret,top_minus_bottom,obs
CSI500,5,cf_weight_concentration_top20_z,0.0006178792071031566,0.03140869687002498,0.5065738592420727,0.002343691946497148,0.0005766857528959363,0.0017670061936012119,2586
CSI500,5,cf_mom20_mean_chg20,-0.0013238879935992887,-0.06729733693098193,0.508507347254447,0.0018957252896335684,0.0023221214942513698,-0.00042639620461780133,2586
CSI500,5,cf_mom20_median_chg20,-0.002935343700233459,-0.14921314558295495,0.5127610208816705,0.0014918764293010676,0.002797141257143158,-0.0013052648278420902,2586
CSI500,5,cf_mom20_dispersion_chg20,-0.004866592098402033,-0.24738669819771592,0.5177880897138438,0.001724203975419339,0.0017891362379628772,-6.493226254353831e-05,2586
CSI500,5,cf_up_ratio_1d_chg20,-0.006178744033754399,-0.31409046241704486,0.5,0.0014223081947755632,0.0003055884225908792,0.001116719772184684,2586
CSI500,5,cf_amp20_mean_chg20,-0.00805355819807056,-0.40940028499578995,0.4988399071925754,0.0006181439982734432,0.0008686207621735998,-0.0002504767639001566,2586
CSI500,5,cf_weighted_up_ratio_1d_chg20,-0.008354503227198141,-0.4246997865231972,0.5011600928074246,0.0018561616792463693,0.0004247075116995804,0.001431454167546789,2586
CSI500,5,cf_crowding_mom20_amp_ratio_chg20,-0.008821864469406616,-0.44845981794071743,0.49303944315545245,0.0006816465526947079,0.0004985993503940942,0.00018304720230061364,2586
CSI500,5,cf_up_ratio_1d_z,-0.009797483230948626,-0.49805995912155143,0.5065738592420727,0.002431517581809451,0.0019886904745279608,0.00044282710728149035,2586
CSI500,5,cf_spread_mom20_ret1d,-0.009909090508364707,-0.5037341248856054,0.5185614849187935,0.0008943886696449404,0.0018916772911839084,-0.0009972886215389681,2586
CSI500,5,cf_spread_mom20_ret1d_z,-0.010009539209123543,-0.5088409995273669,0.4880123743232792,0.0008169730717042734,0.001758755660570605,-0.0009417825888663316,2586
CSI500,5,cf_weighted_up_ratio_1d_z,-0.010767278798951205,-0.5473654605261061,0.5054137664346481,0.0024872218264435737,0.0019651115165729587,0.000522110309870615,2586
CSI500,5,cf_crowding_amount20_amp_ratio_z,-0.011327452392430735,-0.5758460132664491,0.5015467904098995,0.0008845255756844496,-0.00029522944786319015,0.0011797550235476397,2586
CSI500,5,cf_crowding_amount20_amp_ratio,-0.01201779642747874,-0.6109454884071864,0.5293890177880897,0.0006397535495807604,0.00016938726819040436,0.00047036628139035606,2586
CSI500,5,cf_spread_amount20_ret1d_chg20,-0.012715534641549172,-0.6464217971551539,0.5038669760247486,0.002094550802873699,-3.166927177352597e-05,0.002126220074647225,2586
CSI500,5,cf_mom20_dispersion_z,-0.01282276550313432,-0.6518740034241978,0.4899458623356535,0.00019695316646996198,-0.00017383597281842941,0.0003707891392883914,2586
CSI500,5,cf_up_ratio_1d,-0.01424739126470099,-0.7243120136602974,0.5293890177880897,0.0022943573117084454,0.0025522370139140875,-0.0002578797022056421,2586
CSI500,5,cf_weighted_up_ratio_1d,-0.01541772821653651,-0.7838234706109222,0.5293890177880897,0.002483866031282932,0.002005398486241667,0.00047846754504126494,2586
CSI500,5,cf_crowding_amount20_amp_ratio_chg20,-0.016308693470927605,-0.8291310662710971,0.4922660479505027,-0.0002593865163839475,0.0004695445776560278,-0.0007289310940399753,2586
CSI500,5,cf_weighted_above_ma20_z,-0.022603988271045976,-1.1493235498415337,0.5007733952049497,0.0030884727710564046,0.0023641268166179437,0.0007243459544384609,2586
CSI500,5,cf_mom60_dispersion_z,-0.02421213477725241,-1.2311378187956903,0.4945862335653519,0.0011037037153408644,0.001984784158655483,-0.0008810804433146188,2586
CSI500,5,cf_crowding_mom20_amp_ratio_z,-0.024379087373627626,-1.2396320500025912,0.4868522815158546,0.00010845173964638096,0.0013977793481199405,-0.0012893276084735596,2586
CSI500,5,cf_mom60_dispersion,-0.02438779718360224,-1.2400751914439374,0.5293890177880897,0.0009542402026311173,0.0018241360366971014,-0.0008698958340659841,2586
