ann_ret,ann_vol,sharpe,max_drawdown,win_rate,n_days,index,strategy,mode,window,top_n,benchmark_ann_ret,benchmark_sharpe,benchmark_max_drawdown
0.011574481937909331,0.1397975278692407,0.08279461099437678,-0.2835135955083987,0.21690467001157854,2591,CSI500,factor_rotation_h20_w504_top4,monthly_hold,504,4,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
0.012870712779772697,0.16111488265964444,0.07988531268686151,-0.38176740039711776,0.17017326732673269,1616,STAR50,factor_rotation_h20_w252_top6,monthly_hold,252,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.014146878854188971,0.17880622551713649,0.07911849161444974,-0.45503457956769644,0.3353960396039604,1616,STAR50,factor_rotation_h20_w252_top4,top_quantile,252,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.011384507107507824,0.16638688424361517,0.06842190211843387,-0.45410741894392137,0.24430721729062138,2591,CSI1000,factor_rotation_h20_w252_top8,monthly_hold,252,8,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
0.0104897313269956,0.16700357270477123,0.06281141868467291,-0.43012539840374353,0.24276341181011193,2591,CSI1000,factor_rotation_h20_w252_top6,weekly_hold,252,6,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
0.005576406482343366,0.15087569669313852,0.03696026997432893,-0.2855175534514841,0.37668853724430723,2591,CSI500,factor_rotation_h20_w504_top4,top_quantile,504,4,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
0.003428371075859804,0.16545364187199194,0.020721037246869814,-0.4822107448651315,0.23736009262832883,2591,CSI1000,factor_rotation_h20_w126_top8,monthly_hold,126,8,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
0.0008625776436395061,0.17190948536508177,0.005017626815691187,-0.3846939635548874,0.1670792079207921,1616,STAR50,factor_rotation_h20_w126_top8,monthly_hold,126,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
-3.984069041806926e-05,0.17412256054052178,-0.00022880831923441386,-0.5719622162266257,0.36240833654959476,2591,CSI1000,factor_rotation_h20_w126_top6,top_quantile,126,6,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.0009465221185950279,0.1650929235724539,-0.005733268865274109,-0.49479389802140283,0.2431493631802393,2591,CSI1000,factor_rotation_h20_w252_top6,monthly_hold,252,6,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.0013278072813115438,0.1915361209864797,-0.0069324118838413355,-0.394654375613115,0.3316831683168317,1616,STAR50,factor_rotation_h20_w126_top8,top_quantile,126,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.0020640716209312515,0.17258618952874522,-0.011959656949187516,-0.5449166601490588,0.3631802392898495,2591,CSI1000,factor_rotation_h20_w126_top8,top_quantile,126,8,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.010543984627945147,0.15282208854362922,-0.06899516116045581,-0.26013961041948697,0.12933168316831684,1616,STAR50,factor_rotation_h20_w504_top6,monthly_hold,504,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.012400477831764345,0.16717707298867787,-0.07417570848727667,-0.4895768565542017,0.2419915090698572,2591,CSI1000,factor_rotation_h20_w126_top6,monthly_hold,126,6,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.016050481135822303,0.19194537893389604,-0.08362004454063944,-0.4666554494004044,0.3347772277227723,1616,STAR50,factor_rotation_h20_w126_top4,top_quantile,126,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.020700114043411322,0.17286629306446374,-0.11974638708595446,-0.5259586367274329,0.3620223851794674,2591,CSI1000,factor_rotation_h20_w252_top8,top_quantile,252,8,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.02516138696666781,0.17163331951359215,-0.1465996639695313,-0.48521823950220655,0.3585488228483211,2591,CSI1000,factor_rotation_h20_w252_top4,top_quantile,252,4,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.03182762400892236,0.1811134825449839,-0.17573304627399675,-0.34860303130199544,0.35457920792079206,1616,STAR50,factor_rotation_h20_w504_top6,top_quantile,504,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.030395548714910903,0.17175913148961225,-0.17696612955189042,-0.5337065030325153,0.35816287147819376,2591,CSI1000,factor_rotation_h20_w252_top6,top_quantile,252,6,-0.03084275870242581,-0.12232194330848789,-0.57264384088225
-0.030519819399852044,0.14997856229325318,-0.20349454570831677,-0.5315158233158144,0.23851794673871093,2591,CSI500,factor_rotation_h20_w252_top8,weekly_hold,252,8,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
-0.028792709433490105,0.14127645031877448,-0.2038040265629734,-0.5206344629017088,0.23851794673871093,2591,CSI500,factor_rotation_h20_w252_top4,monthly_hold,252,4,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
-0.030488477638003886,0.14255331933882925,-0.21387420355703574,-0.5147019826630527,0.2365881898880741,2591,CSI500,factor_rotation_h20_w252_top6,monthly_hold,252,6,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
-0.03729619710097831,0.14854145123975132,-0.25108275696580407,-0.5477273486509799,0.3504438440756465,2591,CSI500,factor_rotation_h20_w252_top4,top_quantile,252,4,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
-0.04415320254073074,0.1749997627919939,-0.2523043565105376,-0.4887288365749195,0.16336633663366337,1616,STAR50,factor_rotation_h20_w126_top4,monthly_hold,126,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.040718158937347315,0.151066984089734,-0.26953711416626064,-0.5592780833099849,0.34967194133539176,2591,CSI500,factor_rotation_h20_w252_top6,top_quantile,252,6,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
-0.04781330381957616,0.14857757401597765,-0.32180700308402155,-0.5705855321880411,0.23465843303743728,2591,CSI500,factor_rotation_h20_w252_top8,monthly_hold,252,8,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
-0.052231513823589815,0.15525729280157652,-0.3364190685093502,-0.551382832879417,0.35160169818602854,2591,CSI500,factor_rotation_h20_w252_top8,top_quantile,252,8,0.0030317908598636034,0.013193224406973396,-0.4312645022929933
