ann_ret,ann_vol,sharpe,max_drawdown,win_rate,n_days,index,strategy,mode,window,top_n,benchmark_ann_ret,benchmark_sharpe,benchmark_max_drawdown
0.05841901968144381,0.12978768652927192,0.4501121889422704,-0.27205129980487996,0.18841698841698842,2590,CSI500,factor_rotation_h20_w504_top6,monthly_hold,504,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.06603757526054754,0.14908164621292738,0.4429624768580077,-0.28166274667337554,0.1996138996138996,2590,CSI1000,factor_rotation_h20_w504_top8,monthly_hold,504,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.06127958806966061,0.1452854024724173,0.4217876471195697,-0.26426107268695065,0.21621621621621623,2590,CSI500,factor_rotation_h20_w126_top4,monthly_hold,126,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.058564811782236825,0.1430070156082047,0.40952404700680156,-0.2884578497282416,0.2111969111969112,2590,CSI500,factor_rotation_h20_w126_top6,monthly_hold,126,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.051526811240112824,0.14611884287807497,0.3526363214024903,-0.28932113039666585,0.1972972972972973,2590,CSI1000,factor_rotation_h20_w504_top6,monthly_hold,504,6,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.049241003256824456,0.1402750489395952,0.35103180237013115,-0.2815655432532479,0.3675675675675676,2590,CSI500,factor_rotation_h20_w504_top6,top_quantile,504,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.06511537010873014,0.19056938938175552,0.34168850684770086,-0.34843892461254433,0.1676980198019802,1616,STAR50,factor_rotation_h20_w252_top8,weekly_hold,252,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.05289779519465476,0.15734841938804023,0.33618256478447617,-0.2953009420096072,0.3799227799227799,2590,CSI1000,factor_rotation_h20_w504_top8,top_quantile,504,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.044125817904849596,0.1339967303409813,0.32930518373517537,-0.29557719560989193,0.19034749034749035,2590,CSI500,factor_rotation_h20_w504_top8,monthly_hold,504,8,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.047071582523825706,0.148421240818025,0.3171485581470028,-0.319559243759184,0.22277992277992278,2590,CSI500,factor_rotation_h20_w126_top4,weekly_hold,126,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.04848237128998156,0.15305671798299453,0.3167608186617998,-0.29521209556365513,0.22084942084942086,2590,CSI1000,factor_rotation_h20_w126_top4,monthly_hold,126,4,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.05815113847403719,0.1890336730078892,0.30762317394959726,-0.2223414533245156,0.1219059405940594,1616,STAR50,factor_rotation_h20_w504_top8,weekly_hold,504,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.04290674764797209,0.13965588870962042,0.30723192587450404,-0.22341069539610725,0.2030888030888031,2590,CSI500,factor_rotation_h20_w504_top4,weekly_hold,504,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.04346756571194166,0.14482378360290582,0.3001410723471079,-0.3264499448665995,0.34633204633204634,2590,CSI500,factor_rotation_h20_w126_top8,top_quantile,126,8,0.011553290007773942,0.05059099180254245,-0.4312645022929943
