index,horizon,factor,spearman_ic,ic_t_stat,direction_win_rate,top_mean_ret,bottom_mean_ret,top_minus_bottom,obs
CSI1000,1,mom_120_minus_20,-0.012291968700153413,-0.640175574822719,0.49963154016212236,-0.0001577576517378653,0.0005767218730427233,-0.0007344795247805886,2714
CSI1000,1,mom_fast_slow,0.012291968700153413,0.640175574822719,0.5003684598378777,0.0005767218730427233,-0.0001577576517378653,0.0007344795247805886,2714
CSI1000,1,price_ma_gap_240d,-0.011034719614442409,-0.574794550338891,0.5005524861878453,-0.00010065467647383924,0.00029921332085334606,-0.0003998679973271853,2715
CSI1000,1,reversal_5d,-0.010512989853107372,-0.5590017282300234,0.4941675503711559,1.8361323977188094e-05,0.001116112449079708,-0.0010977511251025198,2829
CSI1000,1,mom_240d,0.01049562631605473,0.5343794888879067,0.5084811102544333,0.00016024785012727465,3.3837810295461366e-05,0.00012641003983181328,2594
CSI1000,1,range_position_60d,0.010148187726772787,0.5344238008643531,0.5358558558558558,0.00010690241339447259,-0.0006795308067415792,0.0007864332201360518,2775
CSI1000,1,price_volume_confirm,0.007871548572592651,0.41287532637531815,0.5049037413730476,0.000559319922938941,0.00028748551406595357,0.0002718344088729874,2753
CSI1000,1,price_ma_gap_120d,-0.007593614175626231,-0.3998858011299871,0.49945945945945946,2.6421879616912535e-05,-1.2795576937753113e-05,3.921745655466565e-05,2775
CSI1000,1,mom_60d,0.005660872318775247,0.2980484935840553,0.5082912761355444,0.0007318229348524789,-0.0001462704364614631,0.000878093371313942,2774
CSI1000,1,risk_adjusted_mom_120d,0.004622991158243982,0.24075346500387823,0.5036845983787767,-5.2491513223754784e-05,0.0004243142084662274,-0.0004768057216899822,2714
CSI1000,1,ma_20_60_gap,-0.0007418602735345898,-0.03906584023428678,0.4972972972972973,0.0001212577916040214,-0.0002307003857854064,0.0003519581773894278,2775
CSI1000,5,neg_vol_20d,-0.13328527653845723,-7.126446329117454,0.46548042704626336,-0.00020260508433832508,0.0036097805183282743,-0.0038123856026665995,2810
CSI1000,5,amplitude_20d,-0.1097960747678507,-5.854588012978812,0.4656705798648168,-0.000606620629815612,0.00238090002634306,-0.002987520656158672,2811
CSI1000,5,vol_down,-0.09942052482215191,-5.256735816728231,0.4942238267148014,-0.0024152651789338597,0.004061984707642273,-0.006477249886576133,2770
CSI1000,5,neg_vol_60d,-0.08676352025457834,-4.58206299466839,0.4711191335740072,-0.0010028072153364892,-0.0011968890074628817,0.0001940817921263925,2770
CSI1000,5,price_volume_confirm,0.08641057681518603,4.545940109987633,0.5416515096398691,0.004087473453222208,-0.00189101305069401,0.0059784865039162185,2749
CSI1000,5,defensive_trend,-0.07652021254752261,-3.992227412774984,0.4881831610044313,-0.0027487819207741584,0.004148709528666322,-0.00689749144944048,2708
CSI1000,5,donchian_60d,-0.07190349181936594,-3.793473434223837,0.4687838325514255,-0.0006440734042979397,0.0027702627213816097,-0.0034143361256795497,2771
CSI1000,5,amount_ratio_20d,0.06914752321382377,3.673611720325524,0.5297047314123088,0.006192576338608537,-0.001121157163637665,0.007313733502246202,2811
CSI1000,5,ma_60_120_gap,-0.06906285122627359,-3.6031903585016005,0.49391368498708965,-0.002628939848143295,0.003445718652746754,-0.006074658500890049,2711
CSI1000,5,intraday_strength_20d,0.06460542416737973,3.4312557605543845,0.527926004980434,0.007244153030181583,-0.0009044602576183716,0.008148613287799955,2811
CSI1000,5,mom_120d,-0.057434596149589144,-2.9937490743924466,0.503690036900369,-0.0005113530632215927,0.0020180092602941515,-0.002529362323515744,2710
CSI1000,5,price_ma_gap_120d,-0.055683950418090884,-2.9347145885604795,0.4947672320461927,-0.00047618110975896196,0.001236851654540139,-0.001713032764299101,2771
CSI1000,5,price_ma_gap_240d,-0.05536164976689118,-2.885892073238323,0.4931759498340096,-0.00028062277399652644,0.002180513279784884,-0.0024611360537814104,2711
CSI1000,5,mom_120_minus_20,-0.05308465659732178,-2.7663436074692083,0.4981549815498155,-0.001605663787424776,0.0041230989670672106,-0.005728762754491986,2710
CSI1000,5,mom_fast_slow,0.05308465659732178,2.7663436074692083,0.5018450184501845,0.0041230989670672106,-0.001605663787424776,0.005728762754491986,2710
CSI1000,5,volatility_breakout,0.05148239894930523,2.731703925097069,0.5227758007117438,0.005710095742163013,-0.0004383138272610356,0.006148409569424048,2810
CSI1000,5,amount_ratio_60d,0.05053139600143313,2.662428490024235,0.5301335258029592,0.006828982209583426,-0.0003822661853778357,0.007211248394961262,2771
CSI1000,5,mom_20d,0.048485474415888415,2.572298004343603,0.5227758007117438,0.0043337656705844186,-0.0007930197439546639,0.005126785414539083,2810
CSI1000,5,donchian_20d,-0.04498843770332882,-2.386803818845427,0.4606901458555674,0.0015609661389702739,0.0002920365669998198,0.001268929571970454,2811
CSI1000,5,mom_60d,-0.03995218525754989,-2.103635368883054,0.4963898916967509,0.0008713636907694257,0.0013988818092893509,-0.0005275181185199251,2770
CSI1000,5,price_ma_gap_20d,0.037848826025506266,2.0109961771571108,0.5118752215526409,0.005356148024124519,0.0005214593780770659,0.0048346886460474536,2821
CSI1000,5,ma_20_60_gap,-0.03592564309726459,-1.8916747697061296,0.48538433778419343,0.0008153693724787802,0.001323806972906205,-0.0005084376004274249,2771
CSI1000,5,range_position_20d,0.027549954712678737,1.46070204142538,0.5314834578441836,0.003137013047639408,-0.0013563146677008778,0.004493327715340286,2811
CSI1000,5,price_volume_corr_20d,0.02691311890156793,1.4266581510677467,0.5199288256227758,0.0022888122512090413,0.0008538425200725342,0.0014349697311365072,2810
CSI1000,5,risk_adjusted_mom_120d,-0.020366056584117113,-1.0600378248345688,0.503690036900369,0.0003123258786750154,0.0015319231689653859,-0.0012195972902903705,2710
CSI1000,5,range_position_60d,-0.015036456369193046,-0.7913271707585194,0.5276073619631901,0.00022844071524114206,-0.0008601820544985009,0.001088622769739643,2771
CSI1000,5,risk_adjusted_mom_60d,-0.014538475973909316,-0.7649760328234615,0.4963898916967509,0.0009852243333466166,0.0016576994829090247,-0.0006724751495624081,2770
CSI1000,5,trend_vote,0.013471758025646591,0.7139408608728278,0.506405693950178,0.00020625004254944893,0.0010471142170666984,-0.0008408641745172495,2810
CSI1000,5,mom_240d,-0.011830621911152925,-0.6018941274415516,0.5073359073359074,0.001296825594350741,0.00013872133057941398,0.0011581042637713271,2590
CSI1000,5,up_amount_share_20d,0.007123813811478712,0.3775717127710998,0.5343294201351833,0.004559979364113087,0.0001524213056552608,0.004407558058457827,2811
CSI1000,5,obv_slope_20d,0.007077052448502207,0.3750264008364031,0.5088967971530249,0.004408398020514262,0.00011427867252829528,0.004294119347985967,2810
CSI1000,5,price_ma_gap_60d,0.007059245763841935,0.3734827711270805,0.5087468761156729,0.004370049065249208,-0.0011801622339963908,0.005550211299245599,2801
CSI1000,5,reversal_5d,-0.004473397755203811,-0.237682550985665,0.5111504424778761,0.002468397206473347,0.0030240173741067303,-0.0005556201676333835,2825
